order_id,order_date,ship_date,customer_id,region_id
CA-2014-107398,2014-08-25,2014-08-30,BS-11590,4
CA-2014-169642,2014-07-27,2014-07-30,BB-10990,2
CA-2017-103968,2017-12-01,2017-12-07,ML-17755,2
CA-2016-147256,2016-10-17,2016-10-21,FC-14245,3
CA-2016-162159,2016-09-16,2016-09-18,CR-12625,1
CA-2015-111038,2015-12-01,2015-12-06,LC-16960,2
CA-2014-124723,2014-08-05,2014-08-12,GZ-14470,3
CA-2016-167241,2016-08-15,2016-08-22,BD-11320,2
CA-2015-163237,2015-08-07,2015-08-09,EM-14095,1
CA-2016-150483,2016-05-31,2016-06-04,BP-11290,3
US-2016-126431,2016-07-01,2016-07-01,SU-20665,4
CA-2016-139934,2016-12-18,2016-12-20,AY-10555,2
CA-2015-109603,2015-01-26,2015-02-01,EM-13825,2
CA-2017-160661,2017-10-28,2017-11-01,SA-20830,4
CA-2017-102610,2017-11-04,2017-11-08,CA-12265,1
US-2016-144057,2016-05-09,2016-05-13,CV-12805,3
CA-2014-160276,2014-04-02,2014-04-08,AH-10690,1
CA-2014-132983,2014-04-28,2014-05-03,DS-13180,4
CA-2016-145709,2016-10-04,2016-10-08,AH-10690,1
CA-2017-133928,2017-06-11,2017-06-17,ZC-21910,1
CA-2016-168032,2016-01-30,2016-02-03,DF-13135,3
CA-2015-143616,2015-09-27,2015-09-29,SS-20140,2
US-2015-168704,2015-04-13,2015-04-17,FP-14320,3
CA-2017-143252,2017-12-18,2017-12-24,HE-14800,3
CA-2016-102134,2016-03-14,2016-03-19,SP-20545,3
CA-2017-130036,2017-08-27,2017-08-27,BP-11185,4
CA-2015-134117,2015-12-17,2015-12-19,PG-18895,2
CA-2014-130918,2014-08-22,2014-08-24,JP-15520,1
CA-2016-159023,2016-11-03,2016-11-05,NW-18400,2
CA-2017-111717,2017-10-10,2017-10-16,SW-20245,3
CA-2014-154592,2014-12-07,2014-12-08,EH-14005,2
CA-2014-128622,2014-11-15,2014-11-17,SC-20260,2
CA-2017-148355,2017-12-24,2017-12-28,NC-18535,4
CA-2014-132913,2014-12-24,2014-12-26,AS-10090,2
CA-2017-150910,2017-12-22,2017-12-28,JL-15130,1
CA-2014-156790,2014-08-08,2014-08-10,VG-21790,1
CA-2014-126480,2014-09-20,2014-09-24,HG-14965,2
CA-2017-105620,2017-12-25,2017-12-28,JH-15430,1
CA-2017-150266,2017-11-25,2017-11-30,RO-19780,3
CA-2016-157280,2016-11-05,2016-11-07,LW-17125,1
CA-2017-106691,2017-11-06,2017-11-12,CC-12370,3
CA-2016-134180,2016-11-03,2016-11-07,JP-16135,4
CA-2014-166730,2014-12-30,2015-01-01,DD-13570,1
CA-2017-157469,2017-12-02,2017-12-07,ES-14080,4
CA-2017-122308,2017-03-24,2017-03-28,MV-17485,4
US-2014-149034,2014-11-19,2014-11-21,RD-19900,4
CA-2017-159226,2017-04-25,2017-04-27,RL-19615,2
CA-2017-156622,2017-11-23,2017-11-26,JP-15460,3
CA-2014-119529,2014-11-03,2014-11-05,DM-13345,4
CA-2015-150413,2015-10-19,2015-10-24,CS-11860,3
CA-2014-108182,2014-02-06,2014-02-10,DL-13315,3
CA-2016-110898,2016-03-06,2016-03-12,LC-16870,3
CA-2015-123092,2015-12-03,2015-12-07,JG-15115,1
US-2015-128587,2015-12-24,2015-12-30,HM-14860,3
US-2017-139577,2017-10-01,2017-10-06,TN-21040,2
CA-2017-159100,2017-10-16,2017-10-21,VP-21760,1
CA-2014-109043,2014-08-15,2014-08-17,CS-12355,1
US-2017-116491,2017-11-11,2017-11-13,PG-18820,3
CA-2017-122763,2017-03-20,2017-03-20,HG-14845,3
CA-2017-137785,2017-05-13,2017-05-17,MH-18115,4
CA-2014-133389,2014-06-22,2014-06-22,TB-21280,2
CA-2014-103807,2014-12-02,2014-12-09,EM-13825,1
CA-2015-102855,2015-04-05,2015-04-06,JF-15415,2
CA-2017-107825,2017-11-18,2017-11-18,NB-18655,3
CA-2017-106047,2017-07-12,2017-07-18,CS-11860,4
CA-2017-127803,2017-05-19,2017-05-23,ND-18460,1
CA-2015-137071,2015-12-20,2015-12-21,ED-13885,3
CA-2016-121447,2016-02-21,2016-02-22,EA-14035,4
CA-2017-143084,2017-03-18,2017-03-22,BP-11050,2
CA-2016-131639,2016-12-17,2016-12-23,NS-18640,2
CA-2016-161361,2016-03-26,2016-03-28,MV-17485,2
CA-2014-100706,2014-12-16,2014-12-18,LE-16810,1
CA-2015-129525,2015-11-15,2015-11-20,VP-21760,4
US-2016-141880,2016-08-22,2016-08-23,TC-21475,2
CA-2015-165799,2015-06-29,2015-07-02,SG-20470,4
CA-2016-102127,2016-06-26,2016-07-02,VP-21760,4
US-2016-152415,2016-09-17,2016-09-22,PO-18865,4
CA-2014-138198,2014-07-18,2014-07-23,JL-15130,4
CA-2017-128041,2017-09-01,2017-09-01,RW-19540,2
CA-2017-105823,2017-06-22,2017-06-26,RB-19465,3
CA-2014-152268,2014-09-02,2014-09-07,SC-20095,1
CA-2015-148873,2015-10-01,2015-10-05,EM-13960,3
CA-2015-166492,2015-04-07,2015-04-10,RP-19390,4
CA-2017-157420,2017-11-21,2017-11-21,HZ-14950,3
CA-2016-117121,2016-12-17,2016-12-21,AB-10105,3
CA-2014-138177,2014-09-19,2014-09-24,ND-18460,2
CA-2014-114335,2014-09-28,2014-10-03,XP-21865,1
CA-2015-168760,2015-09-22,2015-09-26,MM-18280,2
CA-2016-168830,2016-11-07,2016-11-13,ML-17395,2
CA-2017-137463,2017-12-16,2017-12-20,KM-16225,2
CA-2014-124513,2014-09-21,2014-09-25,SL-20155,4
CA-2015-165554,2015-05-18,2015-05-22,AJ-10780,2
CA-2014-141838,2014-03-26,2014-03-31,DK-12835,2
CA-2017-117009,2017-09-22,2017-09-28,BK-11260,2
CA-2015-128993,2015-09-12,2015-09-17,CC-12670,2
CA-2015-160227,2015-11-02,2015-11-04,ED-13885,4
CA-2015-149097,2015-10-20,2015-10-24,SV-20785,2
CA-2016-132304,2016-06-14,2016-06-18,AR-10825,2
CA-2015-136420,2015-11-20,2015-11-21,CS-12250,2
CA-2016-101623,2016-02-28,2016-03-06,RR-19525,4
US-2014-151015,2014-10-14,2014-10-20,BD-11500,3
CA-2017-152968,2017-05-26,2017-05-30,BM-11785,1
CA-2016-150077,2016-02-04,2016-02-10,MS-17365,4
CA-2016-106278,2016-09-02,2016-09-05,BM-11140,2
CA-2017-147550,2017-12-04,2017-12-05,KE-16420,4
CA-2015-136105,2015-06-12,2015-06-16,SZ-20035,3
CA-2016-142524,2016-09-04,2016-09-08,MB-18085,3
CA-2014-136336,2014-04-21,2014-04-26,DB-13555,1
US-2015-136259,2015-11-05,2015-11-08,CB-12415,4
US-2014-124625,2014-11-03,2014-11-07,SP-20650,3
CA-2016-108105,2016-02-16,2016-02-23,GW-14605,1
CA-2017-166898,2017-09-11,2017-09-13,KH-16630,2
CA-2017-169005,2017-11-02,2017-11-06,BG-11035,1
CA-2015-104038,2015-02-06,2015-02-08,LO-17170,1
CA-2016-126102,2016-09-10,2016-09-12,DV-13465,2
CA-2016-143406,2016-09-26,2016-09-30,LR-17035,3
CA-2015-150308,2015-12-15,2015-12-20,RR-19525,1
CA-2016-131093,2016-09-17,2016-09-20,TS-21610,4
US-2017-148831,2017-10-13,2017-10-15,AH-10210,1
CA-2015-162950,2015-06-28,2015-07-03,DW-13585,4
US-2015-132836,2015-06-01,2015-06-05,AJ-10945,3
US-2014-158365,2014-04-12,2014-04-17,SV-20785,3
CA-2017-152933,2017-10-12,2017-10-16,MG-17650,3
CA-2015-163181,2015-11-07,2015-11-12,AB-10105,3
CA-2015-132941,2015-05-25,2015-05-28,MM-18280,3
CA-2014-132010,2014-10-13,2014-10-15,MA-17995,1
CA-2016-135461,2016-02-07,2016-02-10,EB-13975,2
CA-2017-153045,2017-01-19,2017-01-24,NS-18505,4
US-2016-155971,2016-06-06,2016-06-12,RB-19795,2
CA-2017-122007,2017-03-18,2017-03-20,JK-15325,2
CA-2017-162250,2017-11-24,2017-11-24,PR-18880,2
US-2016-158288,2016-11-26,2016-11-28,EH-13945,4
CA-2016-128916,2016-08-18,2016-08-20,MA-17560,3
CA-2015-157028,2015-11-28,2015-12-03,MA-17995,2
CA-2017-112473,2017-05-25,2017-06-01,JL-15505,3
US-2017-147655,2017-09-04,2017-09-05,AS-10045,2
CA-2016-130911,2016-03-24,2016-03-26,DC-12850,4
CA-2017-100055,2017-05-28,2017-06-01,MD-17860,4
CA-2015-157805,2015-08-31,2015-09-04,RH-19510,2
CA-2016-124254,2016-04-12,2016-04-17,TB-21175,1
CA-2014-123400,2014-02-02,2014-02-09,EB-13930,1
CA-2014-106971,2014-09-02,2014-09-08,BM-11785,3
CA-2017-123029,2017-09-30,2017-10-02,BT-11530,2
CA-2016-139409,2016-09-05,2016-09-07,FW-14395,4
US-2017-166688,2017-05-20,2017-05-26,RD-19480,2
CA-2015-126970,2015-09-20,2015-09-24,TP-21130,3
US-2016-165505,2016-01-23,2016-01-27,CB-12535,4
US-2014-157070,2014-06-01,2014-06-06,QJ-19255,3
US-2015-106873,2015-09-24,2015-09-29,KM-16720,2
CA-2016-132990,2016-08-01,2016-08-03,KM-16660,4
CA-2014-102645,2014-01-23,2014-01-28,IM-15055,2
CA-2014-134215,2014-08-04,2014-08-08,ML-17395,4
CA-2016-118934,2016-08-09,2016-08-14,GH-14410,1
CA-2016-160108,2016-12-08,2016-12-12,AG-10900,3
CA-2015-164007,2015-06-08,2015-06-12,MG-17695,3
CA-2016-100300,2016-06-24,2016-06-26,MJ-17740,2
CA-2016-140571,2016-03-15,2016-03-19,SJ-20125,1
US-2016-155768,2016-12-01,2016-12-01,LB-16795,2
CA-2017-119424,2017-06-12,2017-06-14,SB-20185,2
CA-2016-118178,2016-03-19,2016-03-24,CC-12610,1
CA-2016-166618,2016-11-14,2016-11-18,DP-13000,4
CA-2017-156776,2017-08-07,2017-08-11,JL-15505,2
US-2015-130512,2015-08-21,2015-08-25,SM-20320,4
CA-2015-141810,2015-11-02,2015-11-07,BB-10990,3
CA-2014-146843,2014-11-30,2014-12-06,PB-19150,2
CA-2014-103310,2014-05-10,2014-05-15,GM-14680,2
CA-2016-152688,2016-10-17,2016-10-20,NR-18550,4
CA-2016-153836,2016-10-30,2016-11-03,EH-13765,4
CA-2016-104689,2016-12-01,2016-12-05,FH-14365,2
CA-2016-146423,2016-04-21,2016-04-21,BT-11680,4
CA-2017-140781,2017-08-03,2017-08-07,AB-10105,3
CA-2017-141747,2017-08-03,2017-08-08,SC-20230,2
CA-2017-142776,2017-12-11,2017-12-14,RS-19870,3
CA-2015-167479,2015-03-14,2015-03-19,AI-10855,2
CA-2014-144071,2014-12-08,2014-12-15,DJ-13420,2
US-2017-120908,2017-09-30,2017-10-02,BF-10975,4
CA-2016-152646,2016-11-21,2016-11-26,TH-21235,2
CA-2017-103765,2017-11-24,2017-11-30,JG-15310,3
US-2017-118157,2017-11-14,2017-11-17,AW-10930,3
US-2015-164238,2015-08-16,2015-08-20,JW-15955,4
CA-2017-103212,2017-10-13,2017-10-14,MH-18025,1
CA-2017-121160,2017-11-04,2017-11-04,FM-14290,3
CA-2017-140515,2017-03-19,2017-03-24,GZ-14545,2
CA-2014-153619,2014-11-03,2014-11-03,TC-21535,2
CA-2017-133718,2017-07-23,2017-07-26,TB-21520,2
CA-2014-148383,2014-12-27,2014-12-31,RP-19390,2
CA-2016-126732,2016-09-02,2016-09-06,LR-16915,2
CA-2017-138156,2017-02-11,2017-02-14,MM-17260,4
CA-2017-110310,2017-10-27,2017-11-02,NB-18655,1
CA-2014-113271,2014-07-09,2014-07-14,DS-13030,2
CA-2017-130106,2017-05-22,2017-05-26,VF-21715,2
CA-2016-127761,2016-11-10,2016-11-14,SW-20275,4
CA-2016-105354,2016-12-02,2016-12-06,PW-19030,3
CA-2017-155712,2017-03-02,2017-03-08,KD-16615,2
CA-2017-102309,2017-09-23,2017-09-25,DO-13645,1
CA-2014-168368,2014-02-11,2014-02-15,GA-14725,3
CA-2017-167976,2017-11-11,2017-11-14,JL-15505,3
CA-2017-111388,2017-09-02,2017-09-02,SU-20665,2
CA-2015-124499,2015-10-09,2015-10-13,FM-14380,3
US-2017-128118,2017-11-24,2017-12-01,MY-17380,1
CA-2014-125759,2014-02-08,2014-02-09,NM-18445,2
CA-2015-151869,2015-09-25,2015-09-25,CS-11950,4
US-2017-102183,2017-08-21,2017-08-28,PK-19075,4
CA-2016-100510,2016-05-12,2016-05-17,HM-14860,4
CA-2017-146983,2017-09-02,2017-09-06,AH-10210,1
US-2014-134054,2014-10-10,2014-10-10,FC-14335,2
CA-2016-113236,2016-05-26,2016-05-29,CP-12085,1
CA-2017-122539,2017-12-01,2017-12-05,SC-20305,4
CA-2016-166772,2016-09-20,2016-09-24,HJ-14875,2
US-2017-152898,2017-09-11,2017-09-15,CB-12025,1
CA-2016-160486,2016-12-30,2017-01-04,EH-14185,1
CA-2017-102218,2017-09-02,2017-09-04,LW-17215,2
CA-2014-161032,2014-11-18,2014-11-23,MK-17905,3
CA-2015-102778,2015-11-21,2015-11-24,JH-15820,1
CA-2017-154011,2017-06-19,2017-06-26,DB-13270,3
US-2017-165456,2017-11-30,2017-12-03,TB-21625,4
CA-2014-111857,2014-04-23,2014-04-26,NM-18445,2
CA-2014-163650,2014-09-23,2014-09-25,TT-21220,4
CA-2017-124114,2017-03-02,2017-03-02,RS-19765,3
US-2017-116505,2017-11-17,2017-11-21,TB-21625,4
CA-2017-161340,2017-05-28,2017-06-01,AM-10360,4
US-2015-163433,2015-04-18,2015-04-22,MP-17965,3
CA-2015-137603,2015-09-19,2015-09-24,MH-17290,2
CA-2014-128237,2014-03-25,2014-03-30,CA-12265,2
US-2016-102141,2016-08-26,2016-08-31,KD-16615,4
CA-2017-148642,2017-03-06,2017-03-12,DW-13540,3
CA-2015-111948,2015-11-11,2015-11-11,AG-10495,3
CA-2016-161907,2016-04-05,2016-04-09,JH-16180,4
CA-2017-124940,2017-02-21,2017-02-26,DK-13090,3
US-2017-108343,2017-07-20,2017-07-25,AR-10825,4
US-2016-111563,2016-11-04,2016-11-08,SM-20005,3
CA-2017-121853,2017-09-23,2017-09-29,DB-13660,2
US-2017-130687,2017-09-07,2017-09-10,PF-19225,2
CA-2015-164497,2015-11-28,2015-11-30,AJ-10945,2
US-2015-153283,2015-11-12,2015-11-18,EB-14110,4
CA-2016-108056,2016-09-29,2016-10-03,ES-14080,2
CA-2017-127726,2017-09-11,2017-09-13,SS-20410,1
CA-2017-110198,2017-05-01,2017-05-02,AG-10900,1
CA-2017-130715,2017-09-16,2017-09-20,CY-12745,2
CA-2014-155264,2014-10-19,2014-10-22,RP-19270,2
CA-2016-119123,2016-03-13,2016-03-18,DB-13360,2
CA-2017-109085,2017-02-17,2017-02-20,CK-12325,4
CA-2016-114860,2016-12-22,2016-12-28,DN-13690,2
CA-2016-159009,2016-09-23,2016-09-27,DP-13105,2
CA-2017-148411,2017-09-24,2017-09-26,RO-19780,3
CA-2015-110324,2015-12-01,2015-12-05,MA-17560,3
CA-2016-168046,2016-01-25,2016-01-28,JD-15895,4
CA-2017-111591,2017-03-21,2017-03-25,PS-18970,2
US-2014-166828,2014-08-22,2014-08-25,JF-15415,3
CA-2014-108147,2014-06-08,2014-06-13,RD-19480,4
CA-2016-154998,2016-04-07,2016-04-09,ES-14080,4
CA-2017-113460,2017-11-07,2017-11-09,KN-16390,4
CA-2015-111339,2015-05-29,2015-05-31,VP-21760,4
CA-2017-102820,2017-05-07,2017-05-11,CS-11950,2
CA-2016-149671,2016-06-05,2016-06-09,KB-16600,2
CA-2015-126347,2015-12-14,2015-12-19,AJ-10945,2
CA-2017-108756,2017-12-25,2017-12-29,PO-18865,4
CA-2017-155362,2017-12-17,2017-12-21,DP-13105,3
CA-2016-117625,2016-05-10,2016-05-15,GM-14500,3
CA-2014-154158,2014-12-23,2014-12-27,CC-12670,1
CA-2017-100433,2017-08-11,2017-08-16,SJ-20125,4
CA-2017-163097,2017-08-27,2017-08-31,SF-20200,2
US-2017-127292,2017-01-19,2017-01-23,RM-19375,4
CA-2015-163734,2015-06-19,2015-06-24,KM-16375,3
CA-2017-162474,2017-03-13,2017-03-16,FH-14275,3
CA-2015-130848,2015-10-25,2015-10-25,DG-13300,2
CA-2014-125997,2014-09-20,2014-09-23,MW-18220,4
CA-2016-103128,2016-11-11,2016-11-15,SC-20845,3
CA-2015-167696,2015-09-16,2015-09-21,BD-11500,1
CA-2014-159814,2014-06-24,2014-06-28,LP-17080,2
CA-2016-105459,2016-08-12,2016-08-17,NP-18700,4
CA-2017-141663,2017-04-13,2017-04-17,DP-13105,4
CA-2014-152618,2014-03-14,2014-03-17,RB-19465,3
CA-2017-162789,2017-09-22,2017-09-24,LC-17140,4
US-2017-110149,2017-12-10,2017-12-13,WB-21850,4
CA-2016-108959,2016-03-10,2016-03-14,MH-17785,2
CA-2015-164777,2015-01-27,2015-01-29,SC-20305,2
CA-2016-132017,2016-09-26,2016-09-27,MH-17620,3
CA-2015-127824,2015-10-18,2015-10-22,JC-15775,2
CA-2014-148285,2014-10-27,2014-11-01,RD-19810,1
CA-2017-152926,2017-10-02,2017-10-04,SC-20695,3
CA-2014-145254,2014-07-23,2014-07-27,NC-18535,2
CA-2014-116246,2014-09-12,2014-09-17,LW-17215,4
CA-2016-160479,2016-09-15,2016-09-20,AH-10585,2
CA-2014-167486,2014-11-27,2014-12-01,JO-15145,4
CA-2014-152100,2014-05-11,2014-05-16,VW-21775,3
CA-2015-166219,2015-08-28,2015-09-01,BP-11185,3
CA-2015-111864,2015-06-19,2015-06-19,PP-18955,4
CA-2015-119627,2015-08-17,2015-08-23,SC-20725,2
CA-2015-160787,2015-09-25,2015-09-25,BM-11785,4
CA-2017-107853,2017-05-26,2017-05-31,CD-11920,2
CA-2017-126144,2017-07-31,2017-08-05,GM-14680,4
US-2014-154655,2014-10-12,2014-10-17,BP-11050,3
CA-2014-100391,2014-05-25,2014-05-29,BW-11065,4
CA-2014-165477,2014-12-29,2014-12-31,RE-19405,4
CA-2017-165904,2017-04-07,2017-04-11,HR-14770,1
CA-2015-104052,2015-03-01,2015-03-02,TP-21565,3
CA-2015-168277,2015-05-29,2015-06-03,KB-16315,3
CA-2016-158617,2016-09-22,2016-09-28,AC-10660,3
CA-2017-136882,2017-05-27,2017-06-03,DN-13690,3
US-2016-148957,2016-09-17,2016-09-23,CC-12430,2
CA-2014-140032,2014-09-08,2014-09-13,TS-21340,2
CA-2017-145506,2017-06-03,2017-06-07,MO-17800,2
CA-2015-129546,2015-09-28,2015-10-05,RP-19855,2
CA-2016-140977,2016-06-16,2016-06-19,JL-15175,1
CA-2017-151855,2017-05-27,2017-06-03,BW-11110,1
CA-2014-138240,2014-10-09,2014-10-14,SJ-20500,2
CA-2014-101833,2014-11-17,2014-11-22,FG-14260,4
CA-2014-100867,2014-10-19,2014-10-24,EH-14125,2
US-2017-109610,2017-11-25,2017-11-30,BS-11590,1
CA-2014-156545,2014-02-27,2014-03-03,JS-16030,4
CA-2014-109127,2014-12-21,2014-12-25,JC-15775,4
CA-2016-126858,2016-11-19,2016-11-23,JM-15265,2
CA-2017-102925,2017-11-05,2017-11-10,CD-12280,4
CA-2015-100818,2015-05-31,2015-06-05,JM-15265,3
CA-2014-126193,2014-09-07,2014-09-14,SS-20410,3
CA-2017-150504,2017-11-06,2017-11-12,HG-14845,3
CA-2015-158351,2015-06-20,2015-06-24,BC-11125,4
CA-2014-122679,2014-07-22,2014-07-28,AB-10255,2
CA-2016-164770,2016-12-02,2016-12-04,MY-18295,3
CA-2017-130505,2017-10-12,2017-10-12,NF-18385,4
US-2017-125213,2017-12-11,2017-12-13,NB-18655,4
CA-2015-156566,2015-10-01,2015-10-04,EM-13960,2
US-2016-102232,2016-08-05,2016-08-11,MF-17665,1
CA-2017-111738,2017-01-03,2017-01-07,CM-12385,2
CA-2017-163188,2017-11-07,2017-11-07,EC-14050,3
CA-2016-105207,2016-01-03,2016-01-08,BO-11350,3
US-2016-123610,2016-05-12,2016-05-16,VM-21835,2
CA-2017-118213,2017-11-05,2017-11-07,AB-10060,3
CA-2016-149237,2016-05-26,2016-05-30,CM-12235,3
US-2015-158589,2015-11-20,2015-11-24,KW-16570,2
CA-2016-101329,2016-04-22,2016-04-29,MM-17920,4
CA-2016-113607,2016-10-14,2016-10-18,PW-19030,4
CA-2014-149104,2014-04-05,2014-04-07,RD-19900,3
CA-2016-105263,2016-08-06,2016-08-11,LM-17065,4
CA-2014-130575,2014-12-14,2014-12-16,CS-11845,3
CA-2017-142461,2017-05-30,2017-06-03,KT-16480,3
CA-2016-125220,2016-10-14,2016-10-19,BE-11410,3
CA-2014-100293,2014-03-14,2014-03-18,NF-18475,1
CA-2014-154165,2014-02-17,2014-02-24,DL-13315,3
CA-2015-123939,2015-08-24,2015-08-26,MS-17710,4
US-2017-104451,2017-05-08,2017-05-12,MM-18055,2
CA-2016-101189,2016-02-04,2016-02-09,JB-15400,2
CA-2014-169446,2014-12-19,2014-12-25,SG-20605,3
CA-2017-156958,2017-12-05,2017-12-06,PB-18805,2
CA-2017-101637,2017-03-24,2017-03-25,AC-10615,3
CA-2017-111759,2017-07-08,2017-07-12,MR-17545,2
CA-2017-102729,2017-10-26,2017-10-31,BF-11215,3
CA-2016-116596,2016-10-27,2016-10-31,BW-11200,4
CA-2017-124191,2017-06-12,2017-06-14,TS-21610,3
CA-2016-148747,2016-09-25,2016-09-27,AS-10045,2
US-2017-169488,2017-09-07,2017-09-09,AA-10375,4
CA-2015-135727,2015-05-11,2015-05-16,PS-18970,2
CA-2015-135251,2015-08-06,2015-08-10,RP-19270,3
CA-2014-166590,2014-10-29,2014-11-02,NC-18625,3
CA-2016-131744,2016-06-18,2016-06-20,SC-20770,4
CA-2015-160864,2015-05-03,2015-05-06,NF-18595,2
CA-2015-147690,2015-11-10,2015-11-14,SC-20020,4
CA-2015-163923,2015-05-30,2015-06-03,BD-11560,1
CA-2016-125724,2016-09-22,2016-09-27,SM-20950,2
CA-2015-111612,2015-11-28,2015-12-02,EB-14110,4
CA-2015-156853,2015-12-03,2015-12-05,HP-14815,4
CA-2014-103086,2014-10-17,2014-10-19,EB-14170,3
CA-2016-129280,2016-05-03,2016-05-05,SM-20905,4
CA-2015-161242,2015-06-01,2015-06-08,CG-12040,2
CA-2014-130428,2014-03-31,2014-03-31,TG-21640,1
CA-2017-104388,2017-07-05,2017-07-07,DK-12835,3
CA-2015-113131,2015-09-24,2015-09-24,MB-17305,4
CA-2015-148495,2015-08-13,2015-08-13,SF-20065,2
CA-2015-143147,2015-05-26,2015-05-28,PS-18760,3
CA-2017-152975,2017-09-14,2017-09-16,RB-19705,4
CA-2016-107475,2016-06-07,2016-06-11,RS-19870,4
CA-2017-116127,2017-06-25,2017-06-27,SB-20185,4
CA-2017-132584,2017-08-26,2017-08-27,HJ-14875,3
CA-2016-160598,2016-08-26,2016-08-28,SV-20815,1
CA-2016-108630,2016-11-18,2016-11-18,BE-11410,2
US-2017-129203,2017-04-17,2017-04-22,BM-11575,3
CA-2017-110940,2017-07-23,2017-07-28,AZ-10750,3
CA-2014-119172,2014-05-11,2014-05-15,HD-14785,3
US-2016-105452,2016-07-28,2016-08-01,BF-11005,3
CA-2017-108931,2017-09-14,2017-09-19,HZ-14950,4
CA-2017-104619,2017-01-24,2017-01-29,KD-16495,2
CA-2015-149517,2015-09-19,2015-09-23,FC-14245,2
CA-2015-116841,2015-04-14,2015-04-18,TP-21130,2
CA-2017-107797,2017-05-08,2017-05-11,EB-13705,3
CA-2016-117604,2016-09-04,2016-09-09,JP-15520,1
CA-2014-130155,2014-05-19,2014-05-22,TD-20995,1
CA-2016-129861,2016-06-17,2016-06-23,DM-13345,4
CA-2015-138625,2015-11-02,2015-11-05,EG-13900,1
US-2017-122672,2017-11-04,2017-11-09,HG-14965,4
CA-2017-117128,2017-12-05,2017-12-08,BF-11080,4
CA-2016-130638,2016-05-16,2016-05-19,SC-20095,2
CA-2017-144365,2017-10-24,2017-10-30,CS-11950,1
CA-2016-110086,2016-09-18,2016-09-22,BD-11320,2
CA-2014-128524,2014-11-11,2014-11-13,MZ-17515,2
CA-2016-140256,2016-08-22,2016-08-29,PW-19030,2
CA-2017-160633,2017-11-16,2017-11-21,BS-11380,4
CA-2014-115133,2014-09-26,2014-09-30,DA-13450,4
CA-2017-137449,2017-06-29,2017-06-30,ME-17725,3
CA-2017-103520,2017-09-23,2017-09-25,MH-17785,3
CA-2014-139283,2014-11-23,2014-11-27,BT-11440,3
CA-2014-118192,2014-01-13,2014-01-18,MM-17920,4
CA-2016-168844,2016-05-31,2016-06-06,NM-18520,4
CA-2017-154809,2017-02-13,2017-02-17,MH-17455,3
CA-2014-151330,2014-10-14,2014-10-17,TC-21295,4
CA-2014-124702,2014-11-18,2014-11-25,MH-17785,2
US-2017-125808,2017-11-12,2017-11-15,EP-13915,2
CA-2015-116638,2015-01-28,2015-01-31,JH-15985,1
CA-2014-104563,2014-03-07,2014-03-12,CM-12715,2
US-2017-107979,2017-06-08,2017-06-13,FO-14305,2
CA-2014-150518,2014-11-19,2014-11-24,MW-18220,3
CA-2016-107104,2016-11-26,2016-11-30,MS-17365,2
CA-2017-161893,2017-01-23,2017-01-27,HP-14815,2
CA-2014-156160,2014-09-22,2014-09-29,AS-10090,4
CA-2014-100860,2014-03-26,2014-03-30,CS-12505,2
CA-2016-160717,2016-06-06,2016-06-11,ME-17320,2
CA-2017-132619,2017-08-31,2017-09-05,MS-17770,2
US-2015-120957,2015-12-07,2015-12-07,KH-16690,2
CA-2017-157448,2017-11-16,2017-11-20,LC-16885,2
CA-2016-126270,2016-04-23,2016-04-27,AF-10870,2
CA-2017-145275,2017-04-02,2017-04-06,AH-10465,1
CA-2015-133396,2015-08-13,2015-08-15,GK-14620,1
US-2017-140312,2017-11-13,2017-11-19,KL-16645,2
CA-2016-114867,2016-12-23,2016-12-28,FM-14290,4
US-2014-164644,2014-07-22,2014-07-24,JL-15850,3
CA-2016-137393,2016-05-06,2016-05-10,GM-14500,2
US-2014-120175,2014-11-28,2014-12-03,MC-17635,3
CA-2016-144785,2016-04-18,2016-04-23,CS-12490,4
CA-2015-130113,2015-12-27,2015-12-31,AH-10030,2
CA-2017-122770,2017-12-13,2017-12-18,EP-13915,2
CA-2017-118668,2017-01-02,2017-01-04,FW-14395,2
CA-2017-116498,2017-05-30,2017-06-03,KA-16525,2
US-2017-130603,2017-09-30,2017-10-06,SC-20050,3
US-2017-135986,2017-06-20,2017-06-27,PG-18895,1
CA-2017-140536,2017-04-04,2017-04-05,TA-21385,4
CA-2015-130183,2015-11-13,2015-11-17,PO-18850,3
CA-2015-107902,2015-08-28,2015-09-02,SM-20950,4
CA-2017-130148,2017-09-24,2017-09-28,NK-18490,2
US-2016-151260,2016-12-11,2016-12-14,SC-20695,4
CA-2014-144281,2014-06-10,2014-06-15,HK-14890,3
CA-2016-122511,2016-03-11,2016-03-11,BT-11485,4
CA-2017-154116,2017-12-15,2017-12-19,KM-16660,2
CA-2016-105291,2016-10-30,2016-11-04,SP-20920,2
CA-2017-147032,2017-07-31,2017-08-04,LB-16795,4
CA-2017-125990,2017-10-19,2017-10-23,JS-16030,2
CA-2016-161746,2016-10-21,2016-10-27,CS-11950,2
CA-2014-114251,2014-11-05,2014-11-10,MD-17350,4
CA-2016-116379,2016-11-07,2016-11-12,LD-17005,2
US-2016-144477,2016-08-12,2016-08-14,DB-13270,4
CA-2016-108210,2016-05-30,2016-05-31,AT-10735,3
CA-2017-166835,2017-11-12,2017-11-14,DK-13375,4
CA-2016-119641,2016-09-22,2016-09-26,CS-12250,3
